unit -> SI (m/s^2) 
Timestamp;minus Gx on the x-axis;minus Gy on the y-axis;minus Gz on the z-axis
2.5380619;-3.445343;8.936279;0.14317322;
2.543097;-3.8630981;8.036499;0.2752838;
2.5481324;-4.3094177;7.0331726;0.39311218;
2.5531678;-4.8200073;6.0441284;0.17530823;
2.5582032;-5.28656;5.233612;-0.09010315;
2.5632386;-5.6924133;4.4147644;-0.44239807;
2.568274;-5.973297;3.6839905;-0.7685089;
2.5733094;-6.1363525;3.1079407;-1.0422516;
2.5783448;-6.1613464;2.622345;-1.2255402;
2.5833802;-5.851898;2.3509827;-1.4385834;
2.5884156;-5.573395;2.1629333;-1.5052338;
2.5934205;-5.229431;2.0141602;-1.3897858;
2.5984864;-4.8021545;1.763031;-1.2481537;
2.6035218;-4.5117493;1.4178772;-1.0422516;
2.6085572;-4.2368164;1.1322327;-0.845871;
2.6135924;-3.920227;0.32647705;-0.47691345;
2.618628;-3.9166565;0.095581055;-0.29719543;
2.6236634;-3.9618835;-0.14245605;-0.12223816;
2.6286988;-3.9666443;-0.27456665;-0.08653259;
2.6337342;-4.0773315;-0.30908203;-0.035354614;
2.6387696;-4.1285095;-0.2781372;3.5095215E-4;
2.643805;-4.357025;-0.23410034;0.18959045;
2.6488404;-4.522461;-0.060333252;0.41215515;
2.6538758;-4.6295776;0.17889404;0.53474426;
2.6589112;-4.881897;0.3467102;0.5740204;
2.6639466;-5.0259094;0.5038147;0.59306335;
2.668982;-5.124695;0.7359009;0.35740662;
2.6740174;-5.336548;0.743042;0.22410583;
2.6790528;-5.5841064;0.77041626;0.09080505;
2.6840882;-5.86499;0.56689453;0.07295227;
2.6891234;-6.145874;0.40859985;0.32051086;
2.6941285;-6.4112854;0.20507813;1.0417633;
2.6991944;-6.6350403;0.013458252;1.8677521;
2.7042298;-6.852844;-0.23171997;2.6294708;
2.7092652;-6.915924;-0.2614746;3.3459625;
2.7143006;-6.8302307;-0.17102051;3.8065643;
2.719336;-6.394623;0.32052612;3.77919;
2.7243714;-5.742401;1.1322327;3.3316803;
2.7294068;-4.702179;2.3735962;3.0400848;
2.7344422;-3.5048523;4.0624695;2.7794342;
2.7394776;-2.0444946;6.3583374;2.759201;
2.744513;-0.6281738;9.240967;2.740158;
2.7495484;1.1940002;13.2673645;2.893692;
2.7545838;3.533905;19.088562;4.177902;
2.7596192;6.4689026;27.128265;5.7263336;
2.7646544;8.751678;36.184387;5.170517;
2.76969;8.043518;39.126526;1.1322174;
2.7747254;5.10614;39.126526;-4.3307343;
2.7797608;3.661255;39.126526;-8.329758;
2.7847962;6.978302;39.126526;-9.156937;
2.7898316;11.9270935;39.126526;-7.4573517;
2.7948363;15.835663;39.126526;-5.5173492;
2.7999024;17.970856;37.692352;-4.142685;
2.8049378;18.95871;36.01895;-3.552353;
2.8099732;19.326477;34.60382;-3.7558746;
2.8150086;19.383606;33.56122;-4.020096;
